Review,Freshness
 Seyfried acts like she's spaced out on limoncello in a role even Kate Hudson would have turned down.,0
 Like The Bad News Bears but with much higher stakes.,1
 In The Express the football field is a place where people of very diverse backgrounds are forced to work together for a common goal and what happens on the field proves to have broader implications.,1
" There needs to be urgency, shape, and emotional investment. In a word, a script. Otherwise, it's just a two-hour Vogue fashion shoot highlighted by Emily Blunt riding bareback on a polar bear.",0
" Despite being full of fantastical elements, Koko-di Koko-da isn't defined by them, and in combination with how harrowing and disturbing it becomes at points, the film grows into something that can't be pinned down in terms of genre or similar works. ",1
" After Columbine, this dark comedy isn't as funny.",1
" Without a sense of humor or a sense of purpose, all The Human Centipede ultimately ends up with is empty shock value.",0
" Frances Ha is the work of an artist in love, and in Baumbach's case, it's not clear that love is his most constructive muse.",1
" Basically, if you were hoping this docudrama would give a thorough insight into the creation of the movie musical Mary Poppins, you will be sorely disappointed. ",0
" [A] delightfully silly animated flick, which doesn't wear out its welcome.",1
" If this is noir, it's the most brightly lit, least antisocial noir ever.",1
 David Duchonvy and Julianne Moore make an engaging double-act and an undercurrent of droll humour keeps things zipping along quite amiably for the most part.,1
" Somewhere, Lon Chaney Jr. must be howling mad.",0
" What stays with you is the sadness. There's an almost unbearable undertow of melancholy in director Spike Jonze's awkward, arty adaptation of Maurice Sendak's 1963 picture book.",1
 It's a fun ride to a boring payoff.,1
" She is, as portrayed by Michelle Williams, a strange and beautiful alien: Unpredictable, odd, magnetic.",1
 The Wolfman reframes the werewolf legend -- so weighty with communal perversity and collective guilt -- so that it's all about a very bad dad.,0
" Wildly inventive, darkly comic, starkly visceral, politically subversive and richly humane.",1
" A solid, well-acted tale.",1
" Docu-drama revisits notorious child murder; violence, sex. ",0
" The images rival anything Burton has created for 'Big Fish' and 'Edward Scissorhands,' but the storytelling isn't quite as engagingly odd.",0
" Right from the start, this involving documentary asks much of its audience and poses questions that are unnerving yet engrossing.",1
" Bertino's directorial smarts are on display from the first slow-cut montage of rural homes glimpsed from the window of a moving car. It's a passage suggesting free-floating, arbitrary menace.",1
 A truly powerful portrait of community and lost innocence.,1
 The audience's conflict is whether or not to stay awake.,0
" After 7 previous films, Bigelow has finally found a screenwriter in Mark Boal who not only matches her intensity, but is able to maximize her visual artistry in drawing a fully realized story.",1
" ""Black sheep"" of the American dynasty, Guggenheim was vital to 20th century art and, aided by Vreeland's lively montages and la-de-dah experts, she is astonishingly forthcoming.",1
 [The Nativity Story has] little to offer besides a pageant with TV-style melodramatic flourishes.,0
 ... [director Bavo] Defurne never finds the right tone to tell this (trite) story... ,0
" Passchendaele remains an impressive piece of work, a movie worth seeing and discussing as much for its flaws as its merits. ",1
 So glacially paced and relentlessly unpleasant that it quickly becomes hard to care who's doing or did what to whom.,0
" Stillman films, with their acerbic humor, are perhaps best on the second and third viewing. With their rapid-fire approach and their subtle dialog, it is easy to miss many of the lines the first time around.",1
" I haven't raved so much over a film's ability to stop my pulse, as this one did, since ""Maria Full of Grace.""",1
" Regardless of its flaws, Grease is a reason to look forward to the next round of live musicals on TV.",1
" Part ""Flash Gordon,"" part ""Guardians of the Galaxy"" and part Duran Duran video, ""Thor: Ragnarok"" is basically a blast.",1
 The animators have done a tremendous job of making the animals fit in each scene.,1
" The ending, while high on pyrotechnics, is low on tension, bringing Connery's era to a rather dissatisfying conclusion.",0
" When the young fans start watching more movies, they'll recognize all the things The Scorch Trials rips off. ",0
" I was somehow watching my own teenage struggles and triumphs play out on the screen. The fact I'm not - nor have ever been - French, female or black didn't seem to come into it.",1
 Questionable production values alone are not enough to sink a movie. Cinema doesn't have to look great if it has something to say. But it's not entirely clear what Public Enemies is trying to say.,0
" Of all the disconnects between the characters, none is as big as that between the audience and the film itself.",0
 Hasn't Africa suffered enough? ,0
 promises to come down to issues of principles and ideals in conflict but does not,1
 Despite its flaws - and it certainly has flaws - I think Australia is an impressive and important film.,1
" It's flavourless: the aliens are unscary and easily despatched, Vin's too silent to be interesting, and the other characters are either dull or offensive.",0
" Like the passable original, this formulaic comedy can't stop teasing the possibility of a funnier, smarter movie being made with the exact premise, central conflicts, and stars.",0
" If there's anything positive to glean from Cold Light, it would have to be its use as an educational tool, teaching young film students how not to make a mid-budget action movie.",0
 One tedious battle scene after another.,0
" From its enigmatic opening scenes, which sends the viewers into a mysterious voyage a la Alice through the looking glass that ends up in a movie theater, Holy Motors (2012) is a celebration of the magic, imagination, and primal power of the movies.",1
" A prime example of the work that can be produced if, instead of arguing with a ""difficult"" director, you have faith in their abilities.",1
 Marvel's man with the mallet does all that's required of him in a breakneck sequel that's never dark for long.,1
" I'm glad I saw Twilight for one reason: It made the phrase jump the shark obsolete, to be potentially replaced with The vampires are playing baseball.",0
" The White King is a respectable first feature, but one that would have benefitted from refinement and nuance - a good few moves behind the best films in the genre.",0
 Lively romantic comedy with its incisive depiction of sibling rivalry and sexual politics.,1
 This film will probably enjoy many critical accolades and award nominations for its talented leading ladies and their flawless performances.,1
 Call Mystery Men a sketchbook in search of a movie; it's still a super idea in a summer of flackery.,1
" A complex, accomplished genre hybrid that should alter Jordan Peele's business card.",1
" The new Ghostbusters is a hoot: a giddy, high-spirited slab of blockbuster fast food, the most impressive special effects the human beings at the heart of it.",1
 Has too much filler to ever be as mysterious and full of tension as it needs to be.,0
" It's taken a long time for this stage musical to make it to the big screen, and while director Rob Marshall once again fails to give the story a sharp focus (see also Chicago and Nine), he at least lets the music and characters shine. ",1
 Fascinatingly explores the perception and dissolution of what we remember throughout our lives. ,1
" With the bounceless Rebound, Martin Lawrence has managed the feat of transforming from razor-tongue Bad Boys comic into a cuddly Bill Cosby clone.",0
" Worse, but by now traditional, the pacing was patchy, leaving weird holes in the action through which the show's energy seeped away. Neither the stage direction (by Kenny Leon) nor the camera direction (by Matthew Diamond) solved those problems.",0
" The story of these efforts, which have produced promising results, is itself remarkable, though nothing in this documentary equals the portrait of the unforgettable son they produced.",1
" This toothless romantic comedy is sweet and it has its moments, but its demands on suspension of disbelief eventually crush it.",0
 Little more than a droning nonsensical buzz that makes even less sense at its end than it does at its beginning.,0
 It's no longer clear whether the filmmaker got sidetracked and fell in love or the documentary is simply the byproduct of some home movies filmed under extraordinary circumstances.,0
" If not for its setting, the Israeli horror film Jeruzalem would be just another video verite, found-footage, would-be scarefest with little to make it unique...There's just not much scare there.",0
" In taming these Beasts into screenplays, one wishes the novelist Rowling had maintained the services of a good editor.",0
" A scripted biopic may still happen someday, but Jane's candid portrait of her Gombe years arguably makes such a project redundant.",1
" Dialogue is terse and predictable, and the sci-fi thriller portion is even less compelling than the Western saga.",0
" The film gets sabotaged by overly long battle scenes, and an unconvincing love story. ",0
" As for Mr. Johnson, one hesitates to level a charge of ""phoning it in"" against him. He's a generally reliable performer, but I have to say it seems he had less fun here than he did in the recent Jumanji.",0
" The humour is low key, repeatedly mining the juxtaposition of the supernatural and the banal; a likeable performance from Maeve Higgins is the picture's driving force.",1
" A moving, lyrical meditation on love, imagination, bravery, strength, happiness, home, holding on and letting go, looking back and moving on, and the unbreakable, unshakeable bond between a mother and child.",1
 A well acted and uncommonly assured and engaging portrait of post-millennial and particularly male uncertainty.,1
 Director Maria Laura Vasquez followed with her attentive camera the trajectory of those young people who many years later decided to return to Nicaragua to relive the times that marked them forever. [Full Review in Spanish],1
 The Face of an Angel takes too many detours and breaches its viewers' trust too many times to be taken seriously. ,0
" Visually sumptuous but inconsistently intriguing, Glazer's science-fiction film skillfully boils down genre tropes to their visceral essence, but simultaneously reduces an emotionally resonant narrative to an obtuse series of vignettes.",1
" As sports-centric films go, those folks looking for cheering crowds on a mild summer's night won't find much joy in The Phenom's mudville. It's a slow walk around the bases.",0
 ...Hyde Park on Hudson would've fared a whole lot better had it focused entirely on Roosevelt and the King's appealing exploits.,1
" Just about every other element of Hits, from its eagerness to snigger at the expense of small-town yokels to its sneering disdain for YouTube, leaves a sour taste.",0
 A fitfully funny sequel that lacks the surprise factor of its predecessor.,0
 A bland affair with a few clever twists here and there.,0
 [Death Note] shamefully uses Japan and Japanese people at its convenience.,0
" What is truly distinctive about Brokeback Mountain is that it brings to life a love story that, after all these years of love stories, is essentially new to mainstream movies, and it does so without special pleading or sentimentality.",1
" The pain of divorce and the tragedy of a parent's death supply the raw emotional materials of The Boys Are Back, making it all the more impressive that director Scott Hicks steers clear of the maudlin and the manipulative...",1
" All of these characters are more interesting when things are going badly for them than when the tide has turned, and Carroll's determination to make the final reel an extended bout of audience tummy tickling is disappointingly conventional.",0
" A good-natured, boisterous comedy with a Likely Lads feel.",1
" None of the pieces is terribly original in concept, the performances are mostly as shaky as the camerawork, and the connecting thread is stretched pretty thin.",0
" Here is one of those movies that persists beyond the implications of a mere time frame, resonating with audiences like a very fine wine.",1
" The Choice is another tired retread of Nicholas Sparks's favorite themes: good ol' Southern living, problematic women, and the specialness of love. ",0
" ""The Man Who Knew Infinity"" is a good movie about a great subject, but one that should have been better.",1
" As vibrantly coloured and in-your-face visceral as you'd expect: a woozy, punch-out shot makes you feel like it's your own head hitting the dirt.",1
" This scary feature breathed new life into the horror genre, launching a length film franchise and introducing to audiences a major actress, Sigourney Weaver, in a tough role typically allotted to men.",1
 watchable and fascinating ,1
 I was inspired and taken by this tale of the road...,1
" But in fleshing out the characters and expanding his storyline, [McEwan] raises more than a few questions that contradict his own source material.",0
 ...a finely crafted work that benefits from the vision and talent of Werner Herzog.,1
" Buoyed by a crackerjack script, a horrifying villain, and a dramatic momentum that pulls like a dark, deadly undertow -- this is one summer blockbuster to be reckoned with.",1
" It's entertaining enough, even boasting the odd moment of dry wit, and the rooftop finale amid a New Orleans Halloween parade is arresting.",1
" Smith and Mendes, unfortunately, fizzle rather than spark, a near-fatal flaw in a romance that depends on its leads' chemistry to succeed.",0
" The story veers between interesting, boring and borderline incomprehensible.",0
" While the creatures may be dangerous, Jerry Maguire director Cameron Crowe definitely plays things safe.",1
" The best laughs come when the movie aims a little higher, which isn't often enough",0
 Frozen succeeds because of its great story and its catchy musical numbers.,1
" It's this memory-as-identity obviation that gives Secret Life its intermittent unease, reaffirming that long-held illusions are indeed reality, and that erasing them recasts the self.",1
" This non-indulger will attest that you don't have to be high to find this long-impending sequel to 2002's ""Super Troopers"" very funny indeed.",1
" This beautifully shot, smartly-written and wonderfully-cast drama is grim and joyful in equal measures.",1
" After 85 minutes of mediocrity, The Week Of finally lands on one inspired bit, and then there's another half hour to go. ",0
" ""The Shallows"" sports plenty of B-movie gusto, but this thriller never fully rises above its predictable survival storyline. That said, there are pleasures to be had in watching Collet-Serra and Lively try to wring every scare out of this simple scenario.",0
" ""Who wants a life imprisoned in safety?"" Amelia asks in a voice-over. And you want to shout, ""This movie does, honey."" There's not a real or spontaneous minute in it.",0
" ""I've never seen such energy!"" gushes Stone of his new best friend, setting the tone for a film as ""fair and balanced"" as the right-wing media it so roundly castigates.",0
 The complexity of the characters and the simplicity of the story balance out to a rewarding coming-of-age drama for adults.,1
 Damn near drowns itself with its unwaveringly solemn sense of importance,0
" It makes a few gestures toward ""Planet of the Apes""-style apocalypticism, attempts a bit of tongue-in-cheeky humor and phones in the rest.",0
" The problem with ""Alice"" is its lack of narrative imagination.",0
" What ultimately assures Animal Kingdom of not merely greatness, but candidacy to classic status, is that it never loses its focus or relents.",1
" offers a vision of survival at its starkest, boiled down to physical endurance, reflexes, and the desperate need to keep ahead of the foe snapping at your heels.",1
 Audiard may not connect all the dots perfectly but there is an intensely thought-provoking humanism to his latest work.,1
 A strange and tragic cautionary tale about the pathological pursuit of success.,1
" For all its techno-focus, a very human love story about our need for connection. Strange, witty, honest and curiously comforting.",1
" Amid all the sound and fury, it takes a while to realise that actually not very much is happening here at all.",0
" ""Life of Crime"" is well-made and -acted, especially by Hawkes and Fisher, if it's not exactly gripping or noir-ish.",0
" All the best things about Asian cinema, rolled into one.",1
" The interview subjects aren't particularly eloquent, though; they tend to stop the movie dead in its tracks.",0
 C'mon girl...tell the truth...did the screenplay of this cinematic fart convince you to sign on the line that was dotted or did the six zeroes behind the number 15 have anything to do with it?,0
" In the spirit of poorly mimicking Hemingway, I'll offer my six word review: Cuban permits don't make good films.",0
 The beautifully made and carefully-crafted film starts off as an over-the-top black comedy sizzling with snarky satire. Then it paints over that canvass and becomes a darkly humorous horror parable as the painter stalks his prey from beyond the grave.,1
" Amid all this flexing of moviemaking muscle, there's possible evidence of uncertainty as well.",0
" The entire thing, from beginning to end, can be boiled down into a three word sentence: 'I hate people.'",0
" Despite its weaknesses, Soul Food offers enough pleasures to rate as a respectable freshman effort from Mr. Tillman.",1
" Director Ruben Fleischer and screenwriter Will Beall can't decide whether to make a spoof or a serious drama, so they wrongheadedly attempt both.",0
" Those familiar with the story of the triplets will find plenty to be shocked and moved by in Three Identical Strangers, and those with no knowledge of the familial break-up and continuing fall out will be blown away and left with plenty to think about.",1
 This French-language film is fiercely intellectual and thoughtful.,1
" If nothing else, Black Christmas will always be remembered as the inferior older brother to Clark's other Christmas flick, the Tito of the Jackson clan.",0
 Never more than a trifle and a lifeless trifle at that.,0
" If only we cared more, this might still be OK, but we don't, thanks largely to a noticeable decline in the writing.",0
 Drillbit Taylor is as clunky and humorless as its title.,1
" By standing beside their subjects under fire, the filmmakers bring you to your own jarring encounter with the stress, adrenalin and shock of combat. Should be mandatory viewing for every American.",1
" The Lobster packs a wicked punch, eviscerating modern romance in surprising and evocative ways.",1
 Nothing more than the Australian man's Texas Chainsaw Massacre; another film that's a little to liberal with a certain title card...,0
" The irreverence of the original we can say remains intact, but the punch is not the same. [Full review in Spanish]",1
" As is often the case, a lot of the freshness so abundant in the original is all but gone now from Hotel Transylvania 3: A Monster Vacation.",0
" Wilson is a very capable comic actor, but he's given very few notes to play here. The character he's playing is subject to the whims of the writers, and there's just nothing he can do with the material.",0
 Lions and tigers and bears -- oh my! Even the requisite venomous snakes chew up the scenery in this film.,1
" If you want an entertaining yarn about the Knights Templar, historical secrets, and cryptic codes hidden in famous documents and artifacts, go rent National Treasure.",0
" As satire, it's pretty on point. Unfortunately, there's a full-blown romance rolled in that goes from briefly interesting to really dull and much too long.",0
" Only intermittently captures the sense of goofy, off-the-wall fun that marked the first film.",0
 As though aliens picked up a random Francophone VOD channel and regurgitated their own Scary Movie version of the worst bits back at humankind.,0
" Fast-paced, with a score that really ratchets up the tension, this is a thrilling return to a very familiar landscape.",1
 The ghost story is alive and well in Hollywood.,1
" What ultimately happened to Wershe was a scandal, though it's hard to get too worked up when the movie itself is such a jumble.",0
" Neophyte director Jonathan Liebesman tries to dredge up chills with loud noises and those unexpected black cats that jump out of total darkness...For a really scary Tooth Fairy, try Tom Noonan in Michael Mann's ""Manhunter.""",0
 Should prove a winner among sports fans and all those who value excellence and achievement.,1
 Deadpool 2 is terribly constructed. Why things happen doesn't really make much sense. The plot is an illogical mess of action scenes and joke setups.,0
" Gifted goes over some familiar ground, but it does so with a lightness of touch, and the big emotional moments land well thanks to some excellent casting.",1
" ""Sense of humor is overrated,"" Emma says at one point, and while she means it ironically, the true irony is that One Day's sense of humor is sorely lacking.",0
" Love, Rosie succeeds well enough on its own, largely due to the fabulous chemistry between the leads, who bring their flawed, well-rounded characters to life in a funny, warm and amiable manner.",1
 Devilishly inventive and so far out there it's almost off the scale.,1
" It goes through the motions provoking a few chuckles, yet wastes Brand's flamboyant way with words by keeping him nailed down to the script.",0
" The dialogue is spun fast and sharp, and while it sometimes does feel like an older generation railing against modernity, the insights are fascinatingly dense and incisive.",1
" Girly? Yes, but I liked it too.",1
 ...a less-than-ambitious misfire that feels long even at 90 minutes. ,0
" 3-D Naughtiness! Perverts in Revolt! Sinful Dwarfs! And Even a Movie Review, Why Not?",1
" Gentrifying neighborhoods are a timely target for satire. . .pitch-perfect at capturing . . .worst pettiness, condescension, and isolation. . .in their brave new PC world.",1
" A stark and surreal, non-literal and non-linear journey through the sand dunes of loss and denial.",1
" Great acting, realistic sets, and taut direction by Eastwood.",1
" Often confounding, nearly impenetrable, and almost impossible to describe. It's something you need to see in order to get. At the same time though, is it worth seeing? That's truly something up for debate.",0
 Carter & June is merely a series of bad things happening to mostly bad people.,0
 Under the Skin is a hollow film with a fascinating premise that could have been so much more.,0
" The stop-motion gives the film a tactility lacking in some of the other shorts, and that gives the devastating final moments even more of an emotional punch.",1
 Hot Tub Time Machine should have been better than this.,0
" ""Palo Alto"" is a delicate tapestry of suburban gothic, romance and realism, with a surprising sweetness at its core and a wonderful star performance from Emma Roberts.",1
 It's not really worth sinking your time and money into. This movie is more floundering than fun.,0
 A film with great flair. Another hit for Carell and a great summer hit for all that is a must see!!,1
" ...this is a capable enough Saw sequel, definitely better than parts 4, 5, and 7.",1
" Fey shows she can shine in her serious side. Her performance really works, allowing some of her trademark wit to come through but also providing a challenge out of her typical comfort zone.",1
" For all its indie posturing, Super feels as callow as any other big studio flick to court Comic Con: A B-movie splatter flick dressed up as a critique, dressed up as a black comedy, dressed up as a spoof, and capped with an ironic epilogue.",0
 It's all rather nebulous.,0
" The pairing of two brilliant, loose-cannon actors gets the film a long way.",1
" Gondry invites us to rewind to a time before corporate domination, while failing to realize that 'corporate' and 'professional' are not synonyms.",0
 This is one of the best romantic comedies I've seen in a long time.,1
" When your movie is about a magical talking airplane, and yet the magical talking airplane is not the silliest thing about the movie, then you should not make any more movies.",0
" Although directed with technical finesse by newcomer Levan Gabriadze, ""Unfriended"" starts shrill and only gets louder as it goes along.",0
" Human trafficking is an awful societal issue, and Trade happens to be an awful movie about human trafficking.",0
 William Friedkin and Tracy Letts' adaptation of Letts' stage play is a ludicrous foray into psychological horror.,0
" Norman is pitched somewhere between comedy and character-driven drama, succeeding as neither.",0
 This may be the worst film of Spielberg's career...,0
 I've never seen a movie so carefully engineered to be an indie hit. It's like it was created in an underground lab by corduroy-wearing scientists listening to Sufjan Stevens playing over the loudspeakers.,0
 Have I mentioned that none of this is funny or even slightly amusing? ,0
 A sleek visual polish and a game cast can't disguise the fact that Flatliners is one film that should have carried a Do Not Resuscitate Order.,0
" Aronofsky appears to be on an impressive trek to discover his humanistic filmmaking reflexes, and ""The Wrestler"" is a stupendous achievement of tone and emotional fullness to be pored over long after the end credits roll.",1
" I think Zack Snyder just thought of the craziest things he wanted to see in a movie, so he did it. That's what artists should do. Now it turns out to be some metaphorical fantasy and that's cool too. ",1
" It maintains the movement's stylistic roots in no-frills naturalism and long single takes, but it makes a definitive break in terms of subject matter, tackling a timeless human drama in a contemporary setting.",1
" The action scenes are well-staged if deeply impersonal -- in fact, much of the film feels rote and mechanical, less a vibrant throwback to vintage Westerns and more a marketing campaign in search of meaning.",0
 It's too strangely hidebound by overused dramatic tropes to inflict serious damage.,0
" The event of the summer? Maybe. After a hideous May and June, unadulterated competence feels like an event.",1
" Martin Scorsese's keyed-up, irreverent tone frequently fails to distinguish itself from the grunting arias sung by the oily paragons of commerce his film evidently intended to deflate.",0
" This sequel didn't disappoint. It's a great story, it's good to have them back, and it didn't feel like just a money grab. ",1
 Only Sandra Bullock shines as Harper Lee.,0
 Mildly pleasant but entirely forgettable.,0
" If you can take the first couple of bounds of suspension of disbelief Next is actually nicely structured. There's actually a lot of fun to be had here. However, there are some very big deductive leaps required.",1
" When the script veers into Sparks' slap-in-the-face melodrama, including two natural disasters, the movie drowns in corn syrup.",0
" Despite a meandering middle and an anti-climatic ending, this installment is better than its predecessors in nearly every way.",1
 Fassbender's performance transcends appearance to embody the code of Jobs.,1
" An imaginative, if overstuffed attempt to chart the boundaries of American spiritual life.",1
" Animated or not, this is the best Batman movie.",1
 Michael Moore in Trumpland won't sway a single voter. It may not even amuse Moore's core audience of disillusioned liberals.,0
" Even without reading the book, one can easily deduce how this adaptation will explore every single manipulative trick in the book to tug at the heartstrings of women whose emotions are easily manipulated.",0
" The uninspired screenplay is content to recycle the same jokes over and over, with gradually diminished returns.",0
" Lively and personal but never quite breaking the surface, this documentary about the boy band phenomenon traces both their 20-year anniversary project...",1
 There's little to explain the existence of this confoundingly unfunny film.,0
" Easily the best thing Eastwood has done in years, though that's not exactly praise considering the director's recent years include such turgid duds like Gran Torino, Invictus and Hereafter.",0
" The result turns the novel's cynical satire into a facile morality play, in which these privileged children want to be told the difference between right and wrong.",0
" Cox certainly seems to be having a blast and, despite some of the plot details in the latter stages stretching credulity to breaking point, his sense of playfulness makes it easy to forgive any shortcomings.",1
 A raunchy but unfunny juvenile Christmas buddy comedy flick for the stoner crowd.,0
" Superb storytelling, tense action, wonderful use of music, a lively sense of fun and Tom Cruise at his very best in a tale that is - well - extraordinary. In short, it's great entertainment.",1
" This is a b-grade thriller, but with A-list directing and acting. Jackson turns this routine thriller into something worth going to the theater for.",1
" The real letdown comes from knowing that the film is from Shari Springer Berman and Robert Pulcini, the husband-and-wife writing-directing team behind the thrillingly inventive American Splendor.",0
" Too good for action, its action is flaccid; too good for hip, its hipsterism is tired.",0
" Now that audiences are opening their minds to these upsetting personal narratives, Fox's film is but the first in a new genre, and the beginning of a much-needed conversation.",1
" This is X-Men and you shouldn't expect to be blown away by both the plot and action, but you can fully expect a plot that works much better than the reports are stating.",1
" Judge's plots may be a bit shallow, but his characters, and the things they say, are genuinely funny.",1
" Generously cast, sharply scripted and often vigorously improvised.",1
" The near-monochrome visuals, kitschy character design and some very glaring plot holes vie for attention in Cheung's highly stylised third feature.",0
" ""A movie that believes it's more radical than it actually is.""",1
" Undone by a frustrating mire of multiple plots, overreaching special effects, leaden ancillary players and world-ending military standoffs that have all the tension of a water balloon fight.",0
 Adams' performance is the kind that deserves an Academy Award nomination yet seldom gets one.,1
" Despite all of the betrayal, court cases and double crossing, let's be honest, no-one really cares about the founding of Facebook, but in the hands of David Fincher, however, The Social Network is something of a masterpiece.",1
 A delightfully funny film about a modern-day holy fool who brings chaos into the lives of his three sisters while opening their hearts at the same time.,1
" Elegant and tough, unpretentiously directed by Curtis Hanson, it doesn't for a second pander to what is supposed to be the star's target audience.",1
" Unfortunately Smith's performance lacks subtlety and depth, while the film starts strongly but then just seems to go on and on and on.",0
 An all-out barrage of special effects that borders on a bludgeoning.,1
 ...[The Messenger] highlights the gulf between those who have served in Iraq and nearly everyone else they deal with after returning home.,1
" If nothing else, Sing Your Song works as a testament to Belafonte's drive and dedication to causes well outside the usual goals of simply making money.",1
" The movie, more tear-jerker than romantic comedy, gets at how painful, awful and, ultimately, worthwhile it is to be a parent, and, if it takes its time getting to that message, that makes sense.",1
" The kind of personal film that fails in a way that makes your teeth ache. It's obviously a labor of love on the part of its first-time writer-director, but as a coming-of-age memoir it lacks charm, originality and taste.",0
 A movie like this stands or falls by its lead performance. Fall it does.,1
 Hayden Christensen gets stuck in a globe-trotting fantasy that goes nowhere.,0
 Turns out a soap opera adaptation ends up being pretty darn soap opera-y.,1
 Great dialogue and engaging characters drom writer/director Crowe.,1
 This smug Franco-Polish co-production stars Juliette Binoche at her most self-regarding as a lazy journalist researching an article for Elle on teenagers subsidising their higher education through prostitution.,0
" Determined to fit a lifetime's worth of experiences -- lion attack, devastating storm, several deaths, and much more -- into two hours, he speeds through every event, giving equal time to the significant and the less so.",0
" Roger Donaldson directs this informative, if straightforward documentary on the F1 driver.",1
" Shyamalan finds freshness in familiar horror tropes. After some big budget misfires, it's great to see him go back to his smaller, scarier roots.",1
 In Sky High normalcy gets equated with privilege: This is teenage angst and competition as the kids of bigwig Hollywood players must have experienced it.,0
" For all the talent in front of the camera, it's a dull affair, lifeless, inert and almost exquisitely boring; its supposed revelations don't add up to much, dramatically or psychologically.",0
" Greenaway's boundary-pushing, breathlessly in-your-face approach begins to take its toll on viewer patience, resulting in Eisenstein not being the only one to ultimately lose interest in his bold Mexican odyssey.",0
 a very real portrait of a man on the verge of accepting himself ,1
" While its themes are remarkably relevant, 'Kandahar' is otherwise an inarticulate, laborious effort (with a) bloated sense of artistic and didactic self-importance.",0
" Directed by Arpad Sopsits, Strangled is an unflinching piece of work that doesn't hold back.",1
" Nolan balances Hollywood and indie sensibilities pulling off a film that is smart, complicated and carries a big look.",1
 The Neighbour... is just about absorbing enough to hold your attention until its powerful but bleak finale. But only just.,1
" Though this is a step up from the usual teen snuff-movie fare, it still very much wanes more than it waxes.",0
 An artisan masterpiece that reconciles the brevity of haiku with the immensity of a Russian novel. Cold War hits with the strength of an instant classic. [Full Review in Spanish],1
" This messy, disjointed film marks the directorial debut of Idris Elba and it gives me little pleasure to state that he should stick to working in front of the camera instead of behind it. ",0
" Dr. Dolittle clocks in at a cool, crisp and blessed 85 minutes. This is movie bliss.",1
" After the premise settles in the dust just as it should, the movie crumbles into one big mess where the characters spurt out some incredibly dumb dialogue and act like they are in some sort of Spice Girls music video.",0
" Annihilation is a remarkable achievement. It lingers, burned into your thoughts, branded on the brain. It is nothing short of a masterpiece, and the fact that it exists at all is something worth celebrating.",1
 The dismaying thing about this spoof of chick flicks is the lack of satirical perspective: you can't do irony while assuming the audience knows and cares about nothing beyond a few hit romantic comedies.,0
" What the film suffers from is a lack of direction, a lackadaisical pace and effects that don't get the blood pumping.",0
" You can make out that the activities are insidious, and the actors do their best to convey shame and discomfort at being constantly humiliated. And yet I could not help but feel as though their true horror was being held back from me. ",0
 Boastfully bloody and violent fun.,1
" Writer-director David Michod (""Animal Kingdom"") likes his violence, but what he's really offering here is an odd bond between two severely damaged men who have little in common beyond the damage.",1
 The potent and provocative journey in Chronicle never stops springing surprises. You'll be hooked.,1
" Kids are too smart to fall for it, and any grown-up who thinks that ""The Odd Life of Timothy Green"" is funny or heartwarming has a head made out of cabbage.",0
 Perhaps you have to be a dog owner to be reduced to the blubbering mess that I found myself in by the end of Disney's Eight Below.,1
" Much of the film seems to make no sense, and when all is finally resolved, it feels arbitrary and pointless.",0
" A thoughtful meditation on parents and children, on damage and courage, on communities we create, and on what we mean by home.",1
" A feel-good charmer with an important message, Pride will have you clutching your sides, wiping your eyes and punching the air in triumph. Could this be this decade's Full Monty?",1
 It's a pitch-black satire of modern marriage and one of the most unsettling films of the year.,1
 The structure works because it manages to put the viewer in the same state as Leonard.,1
" Among the lesser of the Sleeping Beauty story's many incarnations, but at least it's an ambitious failure.",0
" The movie is so poorly directed and choppily edited that it fails as a portrait of obsessive, pathological love and as a murder mystery inspired by some real and creepy events.",0
 You know your movie's in trouble when its star is outshined by a bowl of spaghetti.,0
 Feels as flat and repressive as Therese's life.,0
" We've seen plenty of stories about the arrival of a mysterious stranger upsetting the order of things. But ""The Second Mother,"" Brazilian writer and director Anna Muylaert's outstanding film, is different.",1
" Director Kirk Jones and screenwriters Shauna Cross and Heather Hach consistently fall back on corny music and slow-motion to try to get laughs. Very little of this movie feels risky, or even frisky.",0
 None of these moments would bring anyone to appreciate Emily Dickinson's passionate poetry. ,0
" Operation Finale is not a particularly successful nail-biter; in fact, it can be downright dull at times. What a waste, because it's a great story",0
" Lady Macbeth eventually turns into a meaningless, mean-spirited, and proudly irredeemable non-character study.",0
 The dinosaurs have an attitude to them -- a yo-Adrian swagger -- that makes for cheeky fun.,1
" Built for obvious uplift, but Schmitz, a South African-born filmmaker of German descent, has a unique sort of insider's outside view, one might say, that keeps the movie from tipping over into the maudlin or contrived.",1
" What's curious about the movie is that you can tart it up all you want, but Dickens' words still resonate, his characters still infuriate, frighten and touch, and there's still satisfaction to be had in his tale.",1
" Rather than reveal a showman, The Reagan Show in the end imitates one.",0
" Theron's a perfect avatar for Cody's irrepressible empathy for her subjects, wounded and loving in equal measure, and she's hardly been more watchable.",1
" The Last Jedi breathes urgent purpose into the new trilogy, purpose it had yet to prove.",1
 Watching The Last Witch Hunter is like sitting by while someone else plays a game whose coolness eludes us.,0
" This exhilarating tale of a winsome Spanish nightclubber who finds herself spontaneously caught up in a bank robbery... is undeniably a stunt, but one suffused with a surprising degree of grace and emotional authenticity.",1
