Review,Freshness
" [John] Boorman was 82 when he made the film and his direction is easy and effortless, befitting the story.",1
" Not classic, but a highly inventive and entertaining look at the fears and tears of a clown",1
" Anna Faris, you're a funny person. Or at least you can be funny in the right material, which is why you deserve better than The House Bunny.",0
 Contains so many layers that you'll want to see it more than once. It's one for the memory books.,1
 Visually impressive but basically tepid.,1
" The result is a curious, unsatisfactory pastiche of documentary tidbits acquired from Reichenbach and speculative filler supplied by Welles himself.",0
 It's predictable but charming and just the thing to take some of the sting out of this season of box-office discontent.,1
 Timbuktu connects these disparate threads together with a poet's ease and a delightful grace.,1
 I just am unsure the story of a white girl who finds her inner strength through learning about black culture and using it to win a white-run dance contest is as inspiring as everyone put their efforts into convincing me it is.,0
" Rambo hits his stride in the film's second half, meting out justice in an unjust world and ultimately the movie works best when warbling its out-of-tune greatest hits.",1
" The best film of Anderson's film to date, 'The Grand Budapest Hotel' is amusing and it looks spectacular...",1
 This isn't so much a movie but the coffeetable book about the movie's production design...,0
" The animation punches well above its weight with properly Looney Tunes-standard sight gags, polished, highly expressive character design, and rendering so intensely computed nearly every barbule and rachis on each individual feather is visible.",1
" works more than it doesn't, but it's hard not to wish that Ross had made his targets a little less broad and his own perspective a little more nuanced",0
" But each unhappy couple is unhappy in its own way - and this couple's way is nothing if not unique. The same could be said of this daringly original film, from first-time feature director Charlie McDowell.",1
" Against the phony sets and effects, Valerie's world seems more like a cheap stage rather than a realistic fantasy world, making the film's own flaws and missed opportunities clear as day even in the dark of night. ",0
" Weak comedy about teen, despot has language, sexuality.",0
" Thrillingly capturing both time and place and fizzing with non-judgemental empathy and cinematic flair, this is a magnificent debut that catapults Laetitia Dosch into the front rank of French actresses.",1
 It's an enjoyable addition to the X-Men series thanks mostly to Jackman's involvement... but it's hardly the definitive Wolverine movie that fans were promised.,1
" A King Arthur prequel fouled up by videogame-like animals that never existed, silly fight scenes, and one-liners supposed to be witty but are just annoying....so jumbled and incoherent that it's little more than regurgitated nonsense. ",0
 The film is stubborn in the exercise of the always complicated comedy of 'slapstick.' [Full Review in Spanish],1
" How can you describe a movie that fails so completely in every possible way, its mere existence leaves you flummoxed?",0
 The film poses interesting things but its execution is old. [Full review in Spanish],0
" This bright and frothy animated animal romp may well be rather familiar, but it still offers plenty of fun and enjoyment for the young ones.",1
" Noah isn't perfect, but in its flawed, trembling beauty it's more interesting than much of Hollywood's recent tentpole output.",1
 Hilarious in many individual scenes. It's the first movie I can ever remember being less than the sum of its parts. ,1
 Mature road-trip dramedy doesn't go anywhere new.,0
 I fear the movie has not aged well.,0
" All Hollow Face -- a black-hooded, vaporous shape -- likes to do, apparently, is hover over sleeping bodies and snatch a leg or two.",0
 [Daniel Radcliffe] shows just how effectively he can harden up for a tough role... the film is pretty brutal about FBI procedure and is super-topical given the ever-present threat of home-grown terrorism. ,1
" This pair's adventure, which is equal parts gunplay and magic, is a bit dull at heart, but the well-imagined setting livens things up.",1
 [T]he makers of Untraceable have come up with an effective solution to the problem of Internet piracy: Make films that nobody would want to pirate.,0
" Consistently hilarious, even borderline genius, and the most fun you'll have in a cinema this year.",1
" It's easy to understand why this was Herzog's final collaboration with the actor, but Kinski's performance nevertheless serves up a potent confusion of documentary and fiction that has long been an essential element of Herzog's filmmaking.",1
" Especially well handled are the screen realizations of Dunaway's premonitions. They look like a blurred videotape, as she explains to Jones at one point, a conception which works well on screen.",1
" Supposedly set in the 1970s, this tale of class war subjugates the alienation and savage bite of Ballard's book and relies too heavily on montage to drive its story forward.",0
" It takes a while to get going, but once it does, it clips along, entertains, and doesn't overstay its welcome.",1
 ...a surprisingly sturdy first effort for a filmmaker who would (obviously) go onto bigger and better things. ,1
" Let the Right One In eschews all the crap that has plagued vampire films for years. This is a dark, serious and twisted film. ",1
" There are good things to say about the inspirational Disney sports film McFarland, USA, starting with its up-from-the-scrap-heap story, which happens to be true.",1
" Sweeney Todd is a connoisseur's delight %u2013 an ultra dark tale with little respite, told in true Burtonesque fashion",1
" This limp gender-bender-baller from a first-time director and rookie screenwriter steals wholesale from that 1982's Tootsie, forgetting only to retain a single laugh.",0
 Wild is the rare film to catch the interior life by its wriggling tail.,1
" As a style exercise, Alvarez's film works. However, the film lacks the personality of the original saga. [Full Review in Spanish]",1
 Animated reindeer tale has nice messages but nasty bite. ,0
" The picture's saving grace is Hit-Girl, an exuberant cinematic original destined to become iconic. Without her, as the saying goes, the makers would have nothing.",1
" As an artist, Lucas is lacking, but as a businessman he knows his stuff.",0
 Director Gary Ross does a great job in bringing the thrilling novel to life in this uncompromising drama.,1
 those hoping to see Donald Rumsfeld and Paul Wolfowitz - if not President Bush - get a cinematic racking in Standard Operating Procedure are going to be disappointed.,0
 Its worst offense is assuming the audience is so dumb that it'll be shocked by one of the most telegraphed endings in movie history.,0
 A lavish folly that suffers from an odd downscale effect.,0
" In the tradition of its underfunded forebears, ""The Host"" does have its flat moments, most of them huddled together in the middle of the movie; but it also has true genre fizz and conviction, and some interesting ideas.",0
" A what's on your mind invasive sci-fi noir specializing in homo sapien interior decorating, that operates at a level way beyond viewer comprehension. Though this messing with your head nap time thriller boasts intermittent mind bending imagery.",0
 The Coen brothers' new movie ranks with their very best in its nearly pitch-perfect balance of biting satirical humour and deep reserves of feeling. ,1
" This watchable but middling drama tackles a worthy, relatable subject without quite figuring out what to say about it.",0
 ...a passable adaptation that fares about as well as one might've anticipated/hoped...,1
 Adaptation is perhaps the best film ever made to chronicle the oppressive screenwriting process.,1
" They let the facts speaks for themselves, not once force-feeding or slamming their opinions down the audience's throat even if the opportunity to do so is clearly presenting itself.",1
" This is a very minor entry in the writer-director's prodigious canon, despite the major-league cast.",0
" While I was grateful to learn about this important story, the film only receives a pass mark for bringing it to our attention and for Renner, who as the star and producer was understandably passionate about the project.",1
" Brooklyn is a conventionally structured but uncommonly affecting film that demonstrates the dramatic power of simplicity, honesty and decency in cinema.",1
" Brandon Routh, in a charisma-free performance, makes a superhero super boring and, with his airbrushed appearance, makes Superman look like a department store mannequin.",0
" Neither worthy of my laughter nor capable of inducing sleep. No, this is one of those rare films where its badness turns the cogs of your brain.",0
 There's only so much sustainable interest things jumping randomly out of dark corners can hold for most sentient beings.,0
 Delivers a rewarding story about the return to one's roots and the human potential for renewal.,1
 Shouldn't this be called Second Blood?,0
" In other words, Kevin Hart's Dell is a stereotype; even worse, a stereotype with no other purpose than to illuminate the humanity of his white counterpart.",0
" ...thisclose to a one-note amusement, and a silly one at that.",0
" For Del Amo, showing us what made Cantinflas work so well for the Mexican and international audiences is not what matters, what matter is him winning a Golden Globe for one of his lesser roles. [Full review in Spanish]",0
" It succeeds only in diminishing its predecessors' legacy, and turning a cinematic landmark into nothing more than business as usual. What a waste.",0
" Look at how Williams goes from unconsciously being Marilyn to consciously ""acting"" her. Would that the entire movie were as eloquent.",0
 ...Steve Miner is no Carpenter.,0
" Though all the performances are very good, much of Look's entertainment value comes from an impressive tech package that captures the shifting fashions of swinger-favored pop-culture garishness over the pic's roughly 25-year period.",1
" As he did with The English Patient, director Minghella performs a miraculous juggling act, balancing his epic, sweeping story with the subtleties of character and detail that make Cold Mountain breathe.",1
" A charming spin on the teen genre. It's a movie that just has a lot of fun, something that spills over to the audience -- who can't help but have a good time as well.",1
 A charming French love story about a beautiful widow and the schlub who loves her.,1
" Like Guy Ritchie's King Arthur, this tries hard to do something new and exciting with an old formula. It quickly makes you wish for something more traditional and straightforward.",0
 The film is saved by committed performances from its two talented leads.,1
 Criminal isn't a very good to begin with. It also wastes a solid cast.,0
 Dreadfully inanimate for an animated entertainment.,0
" Bell's hackneyed bore has been publicised as ""The film the Vatican doesn't want you to see,"" but could be more accurately described as ""The film audiences shouldn't have to see.""",0
" This is Allen's most perceptive, adult and finest work in years. It is as if filming in and around London rejuvenated his creative juices.",1
" The movie's real star is the city itself, which is brought to hectic, exuberant life by Boyle and ace cinematographer Anthony Dod Mantle.",1
 Some violence in kitschy '80s sci-fi adventure. ,0
 Argo doesn't quite match Gone Baby Gone or The Town for quality but that just shows how much of an impression the one time star of Bounce has made in the director's chair.,1
 This is a movie that wants to be several movies at once. It turns out to be none of them.,0
 The most embarrassingly entertaining movie I've seen all year.,1
 Feels like a bunch of those scenes Marvel usually reserves for the credits. It's more concerned about future films than the one it is actually in. ,0
" In this wild and wooly world of ""fusion"" movies, those that combine aspects of every kind of genre available, this one aims to do it all. ",1
 A striking new female character is ready for action in a fantastic-looking movie. Cameron and Rodriguez were the right team to bring this story to life in such a kinetically entertaining fashion,1
" An utterly charming, good-humored peek into the warring factions within one small, closely knit Israeli Orthodox congregation.",1
" There isn't much of a moral to this story, but it does put a premium on individuality and pluck. Mostly, ""Ernest & Celestine"" is an ode to the happiness that comes from being with those different from us.",1
" The last name Blart may be the funniest thing in the movie, so that's a hint as to just how bad this shopping-center saga can be.",0
 An illuminating and sometimes annoying anatomy of a narcissistic midlife crisis ...,1
 An eye-opening feature debut by Matt Spicer goes straight for the jugular with its lacerations of social media and what he sees as his generation's dive into unmitigated narcissism.,1
 This third delivery ends up having the best numbers and the most ingenious mash-up's of the franchise. [Full Review in Spanish],1
" A slow burn that ends on a great twisted horror note, Dearest Sister is a fantastic drama and character piece that is also inextricably a phenomenal and creepy ghost story.",1
 Brain condition ravages young reporter's life; swearing. ,0
" There's a fine line between standing up for yourself and selfishness, and Flash of Genius drives right over it.",0
" New Year's Eve is a perfect example of why the adjective ""Hollywood"" is so often used as a pejorative.",0
" ""The Grinch"" isn't a travesty, but it is completely and totally unnecessary.",0
" The visual effects are bound to give you goosebumps and maybe you'll find yourself uttering an audible ""whoa.""",1
 Julianne Moore's stunning turn in the deeply emotional drama Still Alice is head and shoulders above anything else achieved this year.,1
" The bilingual parrying between the withholding diva and her frustrated chronicler often seems like Sunset Boulevard re-imagined as a radio play, with sex removed from the equation but marlenus interruptus aplenty.",1
 That Grant didn't shove the script straight in the bin suggests he's purely desperate.,0
" Possibly second only to Goblet of Fire of all the Potter films to date, Chamber of Secrets should please fans and muggles alike.",1
" ... a timid, screamingly unfunny rip-off of Heathers ...",0
" Overall, this is one of the better manga adaptations we've seen from Hollywood thus far.",1
" Not surprisingly, the last challenge is the most difficult of all.",1
 [Stephen] Merchant's experience of balancing comedy and drama as Ricky Gervais' partner for almost two decades otherwise pays off to create a genial mix of irreverent humor and positive reinforcement.,1
" How ever will they top this for Bad Boys III? Personally, I can wait another eight years to find out.",0
" Thanks to the extraordinary access Joe and his family granted to Unay, the pain comes through seemingly unfiltered. The anguish is so raw and the sorrow so intense that the viewer feels like a voyeur.",1
" ... try to do too much, which leads to problems with the movie's tone.",0
" As unapologetically entertaining as Boyle's winking tale about fate is, it brings with it recognition of India's worst social ills.",1
" Well filmed and acted, but with a plot as cheesy as a 1950s B-movie, this film is fairly creepy but not very scary",0
 Once Patti Cake$ gets going it seems determined to sand away the texture that made in intriguing in the first place.,0
" It's solidly effective at bringing the scares, which is all it really sets out to do, right?",1
" It works perfectly and is never less than believable in an unbelievable, comic-strip kind of way.",1
 Park Chanwook works his Grand Guignol sense of humor against Korean social conditions to effect a call-and-response logic to the metaphoric and literal things that happen onscreen.,0
 A memorable portrait of a scrounge who finally finds his place in the world.,1
 A timely contemporary mystery with top-notch performances!,1
 ... barely watchable.,0
" In Rapace, it has an actress who brings a memorable literary character to indelible movie life, as Vivien Leigh did for Scarlett O'Hara.",1
 Life turned out to be as bland as its title.,0
" If pandas spawned as successfully as hit movies, they'd be off the endangered list in no time.",1
" It advances important and laudable ideas, but in a cliched, gimmicky way.",0
" Blue Ruin, Green Room? They're both bloodbaths. Jeremy Saulnier is breakout splatter-movie auteur. Stewart is terrifying.",1
" We care about these people, even though they be of rather ostentatious privilege, and are fully involved in their struggle to improve.",1
" Aside from boasting an impressive catalog of Sony products, ""Friends With Benefits"" has little else on offer.",0
 In-between the lines there are some truly funny bits in a film that is somewhat as confused as the students who inhabit it.,0
" Wants to be a Christmas perennial, but it wilts badly well before the final credits roll.",0
 It's a fresh and important new take on one of the most tumultuous periods in American history.,1
" This is the sort of movie Sidney Lumet might have made in his prime -- intelligently written, handsomely mounted, and loaded with top actors.",1
" Even if the day arrives when the promise of a Pixar narrative holds no more interest than the hint of a new straight-to-DVD actioner starring Steven Seagal, we can probably always count on the films to at least look good.",1
 Fifty Shades isn't ha-ha cheesy fun. It isn't tee-hee quasi-dirty fun. It's terrible. On almost every level.,0
 A scalding look at a writer's life,0
" In tone it's like the original film, but even darker, with a much greater emphasis on despair and hopelessness. It depicts acts of kindness and compassion as weakness. People die precisely because they care for other people and try to help them.",1
 Consider it a valuably intelligent contribution to the grifter discourse.,1
" [Garfield] the protege is the film's first weak point: his avowed decency - he loves his simple mom and moppety son! - is a flimsy thing, and its quick collapse leaves our hero both pathetic and despicable.",0
" Faulty in many ways, Ninja II: Shadow of a Tear still pounds its viewer into the ground with its fast paced and bone crunching action sequences.",1
" Chances are you'll have a good time with ""Frankie & Johnny,"" but you won't respect yourself in the morning. It's that kind of movie.",1
" The wholehearted embrace of cultures is not the only reason why the film works. It succeeds just as much as a celebration of that as it does in returning the romantic-comedy back to its rightful crowning place, as a genre that can surprise and delight.",1
" The film is emotionally charged, almost naturally so, with Hanson's direction stressing the pop rapture that music can provide in a world that's dirty and ugly.",1
" To really understand Hendrix, Ridley would have had to reach much farther back.",0
" Back in the first movie, Mr. Ollivander told a young Harry that we should expect great things from him. With the cinematic conclusion ten years later, he's been proven right.",1
" In order to propel circumstances to a conclusion, Notes on a Scandal relies upon a contrivance so ugly and obvious that it's impossible to ignore.",0
" Benefits from a likable cast who lend much-needed zing, almost overcoming the fatuousness of the script. Almost.",0
" Part of me thinks young children will still be entertained by this mess, but anyone over the age of eight will probably start to squirm in their seat in boredom fairly quickly.",0
 Lee's use of High Frame Rate technology becomes a literal window into Billy Lynn's head. We're not supposed to feel comfortable. ,1
 [A] sheen of familiarity is undercut by Stishova and screenwriter Alisa Khmelnitskaya's intelligent interweaving of some traditional narrative tropes with an examination of Kyrgyz folklore,1
" Hathaway's thin-skinned performance, full of hurt, anger and desire for acceptance, transfixes throughout.",1
" Legacy is a two-hour light show with a lot of flash, a little style, and not one byte of narrative originality.",0
" Scary-funny is an acquired taste. For me, it tends to be a recipe in which you can't taste either of the constituent ingredients. The big man-to-wolf transformation scene is still a marvel.",1
 A great idea in search of a film to match.,0
" This might work on video while imbibing illegal drugs, however, as it stands...Don't bother.",0
 Weak plotting leaves Wilson's Woody Harrelson and ace supporting cast stuck in neutral.,0
" An amusing, frustrating and wildly uneven comedy farce that I just can't imagine is going to play well to most anyone but a number of film critics who might admire the pic's derring-do. (Parental Review also Available)",0
" Half the title of Jill Soloway's ""Afternoon Delight"" is accurate, since some of the movie occurs before sundown. ",0
 ...a crude Jerry Bruckheimer knock-off with a laughably insipid script...,0
 Joyless princess.,0
" about an old couple on the verge of decrepitude deciding to make a go of their marriage because they have no other choice. Yeah, it's awful. ",0
" Vaughn seems to believe that bringing hundreds of F-bombs per night and such guest stars as 'the gay guy from ""Wedding Crashers""' to the benighted masses that live between New York and Los Angeles is the domestic equivalent of a USO show.",0
" These two crazy, impetuous kids clearly belong together. Too bad the science-fiction plot says otherwise.",0
 X-Men earns another shot at being a seminal comic-book franchise.,1
 The film does exhibit a major problem typical of book adaptations; it's overburdened with plot and supporting characters.,0
" Suprisingly, the documentary is so free of rancour and so filled with love for the religion that it has actually inspired some audience members to raise their hands after screenings and ask how they can convert.",1
" She was guilty, no doubt, but as this immensely moving film makes clear, Aileen Wuornos was also heartbreakingly human.",1
" ""Crushing"" is a good word at large for Support the Girls' approach to work, which as Bujalski sees it is equally tedious and necessary.",1
 Mostly just boring in-between the bits where Oldman says something famous.,0
" A harrowing, unforgettable drama that doesn't look away from the reality of slavery and, in so doing, helps us all fully, truly confront it.",1
 Proyas assembles his inspirations into a unique amalgam with the power of myth to tap the fears and desires of our collective unconscious. [Blu-Ray],1
" Given the colourful screen histories this cast invoke, their joint outing feels laden with pure, Viagra-defying anticlimax.",0
 Director Hugh Johnson's plot is predictable and even Cuba Gooding Jr.'s charismatic presence can't salvage this flick.,0
" Great escapist action, but it's still nothing more than an action movie %u2013 cinema's version of a nice, tasty hamburger.",1
" By now, the beats of the Kennedy story are familiar to even the most casual student of history. ",0
" Here, with everything that he's ever cared about on the line, Hunt proves why he's summer's most valuable action hero.",1
 Arnulfo and Hank's relationship evoques the relationship between Mexico and the U.S. in Ripstein's eloquent discourse about how these two countries rely on each other. [Full review in Spanish],1
" In the tradition of Rocky and Fever, the movie is a shrewdly engineered piece of proletarian pop -- a story of triumph -- but, like Eminem's enraged lyrics, 8 Mile has its own kind of vile candor.",1
" This horror series has run its course and needs to be put six feet under. (Full Content Review for Parents - Violence, Profanity, etc. - also Available)",0
 ...splits the difference between a fully immersive documentary like Leviathan and an informational special you might find on the National Geographic channel.,1
 Few movies are as easy to jump into and come out without investing much. ,1
 It's a rare treat: a horror/comedy with heart and style.,1
" Transitioning back into a scripted dynamic after his quasi-documentary performance excursions with ""Bruno"" and ""Borat,"" Baron Cohen loses none of his edge, combining slapstick inspiration and social commentary into a hilariously provocative blend.",1
" Popcorny-good, but with a lot of unpopped kernels and unfortunate gobs of Golden Topping(TM) lurking at the bottom.",1
" Director Bill Condon's remake improves on the original in some ways while retaining the silver screen magic, spectacle and nostalgic kick necessary for fans to fall in love all over again.",1
" Faour, in an Oscar-worthy performance, renders Muna in shades of love and hope.",1
" ""The Longest Ride"" treats us to a twist that's so ridiculous I think we're almost supposed to laugh. It's not quite on the ""Are you KIDDING ME!?"" level of awfulness as the big reveal in ""Safe Haven,"" but it's close. It's close. ",0
" Whether your a fan of film, a fan of animation or just a fan of having fun in the theater Rango is a delight across the board.",1
" Beneath the surface, the film is an empty experience.",0
 ...director Lasse Hallstrom employs an impressively artful sensibility that separates the film from its typically superficial and glossy teenage-romance brethren...,1
 Is it possible that only a director so distrustful of surfaces could surrender so thrillingly to the big lie?,1
" With a stacked cast, and sharp scripting and direction from Russell, American Hustle makes for a highly entertaining guide on how to fake it in America",1
 It is fast and exciting and I could watch it all day!,1
" A high-adrenaline, high-concept action thriller!",1
" By itself, Jazbaa is not a bad film. It's just really badly made. It is treated as more of an occasion than a film, more of a comeback vehicle than a kidnap drama",0
" A winning humanity seeps through the high jinks. Lawson comes not to judge, but to assess the unintended consequences of sexual free play.",1
" Unintentional humour, soapboxing, and slack direction mar Music of the Heart's second half.",0
" Intricately written, superbly shot, and at least 20 minutes too long... Destroyer doesn't quite ennoble the prestige-genre model it aspires to, but it doesn't disgrace it, either, and the same can be said for Kidman's acting.",1
" An angry and audacious addition to [Spike Lee's] oeuvre, spinning heavy-handed drama, slapstick comedy and pointed music into a cacophony of message.",0
 I can't say I really enjoyed myself watching Hiroshima mon amour. Resnais' style is deliberately off-putting - the thought of entertaining an audience seems repugnant to him - but I respect the film for its audacious storytelling.,1
" Broken simply can't get it together on any level, delivering a tedious drama, that for all the characters and over-emoting, doesn't have much to say. ",0
" A more rebellious Deadpool would comment on how its climax looks just like every other Marvel climax, but instead there's safety to the tone that veers only from amusing to dull.",0
" here evil comes from the Middle East, but is ultimately dispelled by American goodness, in a mapping of post-millennial geopolitics onto a simplistic Manichaean worldview.",0
" Michael Jordan's Grant is remarkably sympathetic, and his story develops in a way that adds an awful note to the opening scene, as the arc creeps slowly and painfully towards the final, fatal moment.",1
 I ultimately admired it more as a high degree-of-difficulty achievement than as a film,1
 The problem is that a whiff of saintliness envelops the Cistercian monks right from the start.,0
" Faithful to the book but much less stylish, it succeeds only in demonstrating that Michael Pitt can cause anyone's eyelids to droop when he's handed the leading role.",0
 One would quite possibly glean more about the artist from simply looking at his canvases than by seeing them in this obsessively reproduced form.,0
" If you want to draw the line between a quiet, touching little movie and a wooden, deadly boring dud, you might want to see Portland director Matt McCormick's ""Some Days Are Better Than Others,"" but I wouldn't recommend it.",0
" Not only a tense and shocking drama, but also a multi-dimensional view of a historic event which gives it the attention and the scrutiny it deserves.",1
" There's something pure and insightful about how [Angela] Bassett's camera looks at this couple as they flirt, rut, marry, fight, talk about their careers, and experience wild ups and downs, including moments of professional resentment or jealousy.",1
" A formulaic, coincidental, not-at-all-hilarious schlock-fest that can't even be saved by some obviously spendy special effects. I'd say skip this one, unless you're curious about whether or not Cage's incredible hair weave will win some kind of award.",0
" While Plummer acts his heart out, the script becomes one punchline after another.",0
" Tarantino almost saves his picture with his last act showdown but not quite. Getting there was a route too long, too clumsy, and just plain tedious.",0
" ""Hector and the Search for Happiness'' will most likely inspire audiences to search for the exit door.",0
" Visually arresting, the movie does keep you going until the finale confirms suspicions that Lynch has painted himself into a corner.",0
 It's that old wheel of life - and no one portrays it better than Mike Leigh. ,1
" Van Sant keeps things tidy and digestible, allowing us to feel morally superior to White and proud of our tolerance of Milk, his friends and his supporters. We get to be on the side of righteousness, to be assured that because we are touched by the aspira",1
 [Tom] Hardy doesn't just act. He doesn't just become a screen character. He embodies the real-life personalities he is attempting to portray and ends up achieving something that warrants such adjectives as dynamic and fearless and even unforgettable.,1
" Making a film that has the contemporary aspect of a planetarium show is, in its way, a deeply cool and populist thing to do, and ""Voyage of Time"" is likely to connect with audiences ...",1
 ...an intriguing and seemingly foolproof scenario that's rendered increasingly irrelevant by Fiala and Franz...,0
 The Class is not just the best film released thus far this year. It may be the most gripping.,1
" As in the Grimm Brothers stories, there's something very pagan in Coraline, something that doesn't jibe with our feelings that good always defeats evil. Rather it insists that cleverness and a little treachery is always needed to save our skins.",1
 [The filmmakers] mix Black's good humor with breathtaking animated martial-arts sequences.,1
 Smith needs to stop putting his creative energy into funny tweets and go back to writing scripts with heart and humor and memorable characters.,0
" A film of rare visual and intellectual vigour, one that challenges while it involves.",1
" My expectations were met early on, but fell flat in the end.",0
" According to one American critic, Three Times is 'why cinema exists.' Only if you think that cinema has no higher calling that presenting a long series of gorgeously lit closeups of beautiful actresses are you likely to agree.",0
" The Man Who Killed Hitler and Then the Bigfoot is an exquisitely boring movie, a promise of high-concept adventure that only delivers a stiflingly melancholy ode to the unknown soldier. ",0
" Most of the film is good enough that way: dumb, but not boring.",0
 [A] fun but not fantastic feathered tale.,1
" The movie has sweeping cinematic texture, expressed in Wright's affinity for long takes.",1
" Caffeinated never flags completely, but it would not hurt to have a cup of coffee handy while viewing this good-looking but weak concoction.",0
" So you think you've seen silly? And smarmy? And inept? Wait till you see ""Wanderlust,"" though that's just a figure of speech; I'm not suggesting that you actually lay eyes on this naked grab for box office bucks.",0
" If you're in the mood for a couple hours' worth of absolutely off-the-wall immortal samurai action, you could do far worse than this. ",1
" It's strange to call a film with so much nudity and simulated sex ""old-fashioned,"" but ""The Sessions"" nicely bridges that gulf.",1
 The double meaning becomes clear early on. What takes longer to recognize is the title's bitter irony.,1
" There was enough potential for his character to have evolved into something truly magnificent but the chance was let slip by the director. And that, sadly, is by and large true for the whole film itself...",0
" It's harmless fun, and it makes for an often impressive display of the latest generation of computer-wizardry.",1
" These movies are like the Transformers franchise, with dancing instead of robots. No one's seeing it for the plot, characters, story, depth, dialogue or acting.",0
" Will definitely be a great companion piece to the likes of ""The Devil's Backbone"" and ""Pan's Labyrinth""...",1
" By laminating Walls' story with a Hollywood sheen, the narrative climaxes in an artificial and contrived manner.",0
 Doesn't amount to a hill of screws. ,0
" I liked these characters precisely because they were not designed to be likable -- or, more precisely, because they were likable in spite of being exasperating, unorganized, self-destructive and impervious to good advice.",1
" [Michael J.] Fox seems to be trying to get hip in the movies, and he's lost his way here.",0
 Disney's new yarn about a little underdog airplane with big dreams feels like the studio just strapped some wings on another movie---'Cars.' ,0
 A hostage thriller with barely any tension. A recession-era cri de cur without much fervor. A star vehicle that thumbs its nose at the common man it purports to represent.,0
 ... both interesting and repellent.,1
" Bernstein seems like a man who has found fulfillment in his life, and his students seem fulfilled as well. His story is compelling and his words seem to be loaded with wisdom. He is a fascinating character.",1
 An extremely human story that doesn't need humans to be told. [Full review in Spanish],1
" Batman's fights are blurred, incomprehensible flurries. You need a Garmin navigator just to make sense of them.",0
" A superb emotional drama about a family coping with a loss. It is an exquisite creature feature too, but I would have totally just watched the family drama. ",1
 It's like Ghostbusters -- but with aliens! And guns! And no script!,0
" London Road is an exotic beast arising out of an awkward menage a trois made up of theatre, music and dramatised documentary.",0
 Ocean's Eleven goes to high school and flunks out in a dumbed-down caper film.,0
" Qualls is a good performer, has a true sense of comic timing, and will hopefully appear in films of higher quality in the future.",0
" I enjoyed spending time with these characters again and if you loved the series, you'll like the movie.",1
" It's an immensely satisfying David-and-Goliath story, showing that sometimes the good guys win -- even if it takes 70 years and the gumption of a Helen Mirren to do it. ",1
" ""If I Stay"" shuttles between lachrymose developments at the hospital and a series of flashbacks that detail the Mia-Adam relationship. Not surprisingly, the romance is where you want to be.",1
" Save for a pair of profound moments, don't be surprised if your mind frequently wanders off during Youth, despite all its weighty subjects arbitrarily hammered on screen.",0
" By piling on the cuteness, Burton suffocates us with it. It's really a shame, because in most respects, this is a handsomely made movie.",0
" Alex first appears in Snow Cake aboard a plane, embodying an obvious contradiction, in motion and still at the same time.",0
 A thoughtful story about a father and daughter who discover that kindness is good medicine.,1
" An experience that is intellectual where it should be emotional, one belonging more on the stage than on the screen, a picture to be respected more than wrapped up in.",0
 ... less a movie than a marketing event: a feature-length promo for the upcoming TV series and video game tie-in.,0
" ""Breaking In""? More like ""Gimme a break.""",0
 The 5th Wave is an unintentionally humorous excuse for dumbed-down science fiction filmmaking. It's painful to watch and as uninteresting as toenail fungus.,0
" Ratatouille is not merely the smartest, funniest, most joyous, most lovingly crafted film of the summer thus far, but it ranks among Pixar's finest.",1
 A black comedy that nonetheless manages to tap into the sense of alienation and unfocused rage so prevalent in today's kids.,1
" As for the mystery of how good the movie is, the case is closed on a positive note.",1
" Caught between the need to bring the material up to date and the pressure to recycle familiar elements from the original, even when they don't seem to fit.",0
" It starts out Robin Hood and ends up Braveheart, but mostly it just makes you just want to watch Gladiator again.",0
" Sufficiently diverting to engage kids for about 85 minutes, it can function as an appetizer to an upcoming slate of high-profile Disney titles.",1
 far less smart and often less funny than the films it ridicules.,0
" Miracles From Heaven aims for faith-based audiences, and its narrow focus keeps the film's message of possibility and positivity from wider viewers.",0
 A beautifully shot post-apocalyptic fever dream that might have worked as a short but is inconsequential as a feature film.,0
" Joseph Gordon-Levitt, in the title role, and Shailene Woodley, as his long-time girlfriend Lindsay Mills, are decent enough, but there's a smug, self-righteous air to proceedings that makes it hard to warm to.",0
" It's an unnerving film with a knockout punch for an ending, but it feels more acceptable as an educational piece than a profoundly rewarding work of drama.",1
 Defa's large cast and multiple storylines succeed in watering down its few insightful moments about personal relationships.,0
" Bland performances from talented actors, and boring direction from a very talented director, and awful editing...",0
" I got the odd feeling watching the last of the summer three-quels that Chan, Tucker and director Brett Ratner were making all of this up as they went along, Jeff Nathanson's script nothing more then a template to improvise crazily off of.",0
" The movie moves at such an agonizingly stately pace that by the end, side effects be damned, Henry's time-traveling gene starts to look mighty appealing.",0
 The movie is clearly more for the diehard fans and they likely will get more out of this experience than the mildly curious.,0
 A striking yet strikingly conventional film.,1
" Some great songs, Zellweger and Zeta-Jones sharpening their claws on prison bars and Richard Gere running around in boxer shorts and a flat cap. Two out of three ain't bad.",1
" Despite how obvious the eventual turn of events is, Woman at War still resonates its message that any decision one makes is important. [Full Review in Spanish]",1
" The problem lies with Williamson's script, which feels as if it has been torn from different places and glued back together like a ransom note.",0
" Culkin, a revelation here, mines every last nuance of the confusion and anger that results.",1
 a bit like a performance art piece with nothing much to say,0
" The set-up in which an outside investigator is sent to an inhospitable location to solve a murder isn't new, but Sheridan brings a welcome freshness to the concept.",1
" Though it plays up its own social relevance, it actually works something like an uncomfortably realistic docudrama.",1
