Review,Freshness
" [L]ike its '70s/'80s forebears, it combines outrageous quantities of fake blood and viscera with an antihero on a righteous mission.",1
" After a while, I just got tired of all of the overly cute twists and turns in the plot. Some of the acting is good, but that's about it.",0
 This is one of the most relaxing experiences I have had watching a movie in a long time.,1
" Has all the hallmarks of a great motion picture: well-developed characters, solid drama, non-traditional adventure, and an intelligent script.",1
 There's no excuse for how boring and incomprehensible so much of The November Man is.,0
" The visuals are totally astonishing. Practically every scene features impressive FX, and the direction is inventive.",1
" Great sci-fi action. Gory, satirical and thrilling.",1
 It passes in a blur of dullness.,0
" Although it doesn't quite succeed in achieving its aims, this film deserves praise both for its ambition and for having the guts to do things differently, finding its own pace and its own voice.",1
" At its best, Queen is campy fun like the Vincent Price horror classics of the '60s. At its worst, it implodes in a series of very bad special effects.",0
" An equally striking selection of film clips, TV shows and ads, archive news footage and music swirl through Baldwin's voice, painting a pained, unflinchingly honest and reasoned account of race relations in the US, and beyond.",1
 The movie is not nimble enough to skip between its multiple ideas. It also doesn't do great justice to the enigmatic figure of the titular character. ,0
" Instead of chasing laughs, ""Accepted"" gets preachy about the pressures of getting into college and the pressures of attending college.",0
" Ultimately, there's nothing about CHIPS that makes it distinct or particularly memorable, and the only real reason why the movie even exists seems to be because it is recognizable IP to a segment of the public over a certain age.",0
 Basically meets the minimum acceptable standards for this type of movie. But don't go out of your way to see it; there'll probably be another one just like it in a week or two.,0
 Not since the mysteriously reclusive Terrence Malick has there been such an explosion of sheer talent on the American movie scene.,1
" So long as the freshmen are at center stage, this is cheekily engaging in an old-fashioned way. But when the upperclassmen and adults take over, it pretty much flunks out.",0
" It's so celebratory that fans will probably be happy, but I miss the danger. I miss wondering how no one in this movie ended up dead.",0
" The ad campaign has stressed that Saw 3D is the last Saw movie ever. Strange, cos the film ends with a twist that sets up yet ANOTHER flamin' sequel.",0
" The picture is so garish and creatively lazy at times, it almost becomes the very sort of vapid spectacle it parodies.",0
" Has a sour feel, like the inside of a refrigerator playing host to a half-gallon of milk two weeks past its expiration date.",0
" A truly fascinating cinematic document, the sort of thing that shows the power, and the limitations, of the artform to transport audiences through space and time.",1
" Horns simply feels like a misfire that could have been an awesome mash-up of black comedy, sleuthing, and fantastical romantic drama, all with provocative commentary on religion and the never-ending discussion of good vs evil",0
" It's a shame, because that confrontation was needed. The episode did offer some real insights into how far right activists grab the online narrative, spread their (mis)information and co-ordinate attacks.",1
" Isn't the funniest Marvel movie ever made, or the deepest or the coolest or the most creative. But it just might be the nicest, and that counts for something.",1
" To tell a tale, of epic scale, with Ridley Scott again. And if you should moan, he'll beat you with a phone. Russell Crowe. Russell Crowe. Russell Crooowe.",1
" We might have gotten funnier turns from Gooding and Ulrich if their performances weren't so chopped up. As such, their banter becomes merely something to be suffered through until we get to the next big explosion. Which is coming. Fast.",0
 You'd have more fun standing in an arcade and watching someone else play the game.,0
" ""Phantom Thread"" is the work of a true master",1
" In trying to split the difference between long-suffering fans and moviegoing newbies, creators Chris Carter and Frank Spotnitz have alienated both.",0
 Leaves a bad aftertaste.,0
" A deliciously dark and richly entertaining comedy drama, it's as enjoyable as anything this year.",1
 Viewers get an eye-opening look at behind-the-scenes wrangling.,1
" Rest assured, these crises will be resolved, and Helen will be enriched by the experiences. But going through them with her throws more sugar into your system than I can take.",0
 A sublimely understated civil rights drama.,1
" In spite of a sound production, 13 Minutes has a difficult time creating total engagement with its audience. ",0
" As soon as it's over, you start forgetting about it. It's not a bad movie, it's just fine.",0
" Reitman clearly wants to get at something human in his films - connection, family, humanity - but he lacks the artistic tools to explore those things; a man stabbing at the stony soil of an archaeological dig with only a Q-tip to uncover its wonders.",0
" Nicole Holofcener is frequently lauded for writing vivid female characters, but such praise doesn't really do justice to her full game.",1
" Inspiring, sobering and very funny.",1
 Welcome Home Roscoe Jenkins reinforces the sense that movies are not about real life but about other movies.,0
" Much like ""Blue Jasmine"" owed a debt to Tennessee Williams, ""Wonder Wheel"" enables Woody Allen to indulge his inner Eugene O'Neill - but not in a good way. Call it ""A Long Day's Journey into Slight.""",0
" Showing a frank and unfiltered view of U.S. soldiers in Iraq, this distinctive documentary has an authenticity and impact far above the typical news report.",1
" We aren't given a journey of character, no developmental turning points; we are simply given a portrait of strength.",0
 Suicidal depression given a comical skin-deep treatment and on-the-nose casting. ,1
" Despite the self-consciousness and occasional crudeness of the exercise, there is often a visceral intimacy to Makhmalbaf's depiction of the cruel, medieval oppressiveness of Taliban rule.",1
 Bridget feels refreshingly real.,1
" There is an almost poignant dimension to the way that every major stunt Seagal's character ... performs is shot from behind, as if it could fool us into thinking that we're not watching a double.",0
" Basically 108 minutes of the cast playing grabass, but at least they look like they're having fun. It's okay for an airplane movie. ",1
" Like the Looney Tunes of old, it's funny for adults and children alike.",1
 Let's hope this isn't the future of animated features.,0
" Macabre, spiteful and all too bleak in its juxtaposition of generations and their transference of guilt.",0
 Undoubtedly the nadir of the Elm Street series...,0
 An early gem from the social realist movement.,1
" For a heavy metal film, there is a lot of soul here.",1
" The screenplay's a hodgepodge of witchcraft, ancient Egyptian lore, pulp feminism, and a dash of S&M.",0
" Beautifully played by the whole cast, from the five Shibatas to the tiny Sasaki as Yuri to even the bit actors with one line, this is, as Koreeda hoped, all about family, in whatever form it might take.",1
" One of the most startling, brilliant pictures to come out of a major studio in many years.",1
" Johann operates with rules of the onscreen gangster ... [Yet he] is a noir protagonist, trapped and doomed by his past.",1
" ""Thank God that's over with!"" one character utters near the end of ""John Carter."" No spoken words have ever been truer.",0
" To use a word often associated with Turner and his art, it's sublime.",1
 The real problem is there's just not enough plot on which to hang the message that mean people suck.,0
" No one would go looking for logic in the Housefull franchise, but inspired madness and sublime silliness is definitely worth demanding. No such luck here.",0
" The movie never bores, but nor does it spark.",0
" A well-conceived intimate portrait of the widow First Lady, Jacqueline Bouvier Kennedy (Natalie Portman).",1
" Ocean's Thirteen is cool, hilarious and fun beyond all expectations. A fitting extension of the Ocean's gang story, and the perfect way to spend your movie-going evening, living life in the shoes of those smarter, wittier and way cooler than you.",1
" So amid this wildly predictable mess of a plot, there are several almost redeeming moments of comedy.",1
 It appeals to kids while evoking genuine emotion without excessive sentimentality.,1
" In ""The Commuter,"" another late-career actioner, Liam Neeson takes his save-the-day shenanigans aboard the 6:25 train to Cold Spring, a bumpy ride on which he must root out bad guys or it's the end of the line for his family.",0
 Not as good as the first...but with enough hilarious Captain Jack moments and exciting action scenes to appease the fans.,1
" Doing some deft shadow boxing with the increasingly wheezy, cheesy Rocky legacy, Coogler honours its 1976 roots -- getting some poignant support from Sylvester Stallone -- while giving the franchise some relevant, rousing 21st-century direction.",1
" Composed out of almost nothing but half-measures and recycled ideas, and the result is worse than terrible: it's astoundingly mediocre and plodding.",0
" It's a good film that strives to be great, a sharp piece of noir that can't quite sucker us the way the best in the genre do.",1
" We all know the anthology's shortcomings - too little time to establish too many characters, all breadth no depth, and variable quality between chapters...Buster Scruggs is no different, bearing all of those flaws, but bearing them lightly.",1
 Also known as Voyage to the Bottom of James Cameron's Ego...the film is like a scientific version of extreme sports with Cameron as the ultimate achievement junkie... It's impossible not to be absorbed and awed.,1
" Seeing fresh, not necessarily traditional renditions of 30 classic Porter tunes done by the likes of Costello, Morissette, Sheryl Crow, Diana Krall, Lemar, Natalie Cole and Robbie Williams was a real treat.",1
" At one level, it is pretty bad. Then, on the other level, it is downright horrible. Unless you're an entertainment masochist, neither is very much fun.",0
" The plots of these films have always been nonsensical, but this one seems daft above and beyond the call of duty.",0
 The result is a film that does everything it's meant to without doing any of it all that well.,0
 Succeeds where its recent predecessor miserably fails because it demands that you suffer the dreadfulness of war from both sides.,1
" Whenever Green shows up to do his semi-improvised, non-acting shtick ... this otherwise sprightly and intermittently amusing movie suddenly feels like a ship dragging its anchor.",0
" ""Passengers"" is beautiful to look at, a pretty story about pretty people in a pretty (outer space) setting, but it cannot overcome the ick factor of its premise.",0
" Delightful, inspired, affecting, utterly hilarious stuff, and certainly the first feature starring Batman to earn a couple of those compliments.",1
" More Sergio Leone than John Ford, it's a visually expansive compendium of revenge-movie cliches suffused with Scandinavian angst--not a spaghetti western, but sort of a cheesy Danish one.",0
 A cut above the recent lot of slasher films...it does not feel as if it has to cater to audiences who want every plot point spoon fed to them.,1
" In what ends up as a nightmarish fusion of Glee and Sister Act 2, a mixed-race church choir makes a bid for glory by painfully ""Christianising"" scraps of once perfectly acceptable pop songs.",0
" Metropolitan has always felt like a movie that exists in a strange, insular little bubble of its own, utterly divorced from the personal experience of virtually anyone who watches it.",1
 Is there any better definition of a whore than what Stiller has done to himself? How can he possibly be creatively satisfied with this?,0
 There's too much going on and too little character development for this to become a Christmas classic.,0
 This swindle of a sequel is so dim that it looks as if it were lit by candles.,0
" It signifies nothing. Still, its sound and fury are undeniably impressive.",1
 Even the heaving bosom looks clunky.,0
 The brow-furrowing over vigilante justice is as pointless as the back story of Batman that opens the movie.,0
" Runs smoothly and efficiently for its first 90 minutes, effectively mixing dark humor, social commentary, and pure story- and character-driven entertainment.",1
" The sharpest thing here is how WB marketers hyped it as a real after-school slugfest. You remember the days: 'Hey, Jones and Tiny are fighting by the flagpole at 4 o'clock.' Otherwise, it's just another lame Ice Cube or Charlie Day comedy.",0
" Colin Farrell certainly is no Clint Eastwood (who played a similar role in the 1971 original), but the ladies rule this one, including Sofia Coppola and her oddly haunting direction.",1
" The two young female leads, exceptionally well cast, deliver strong performances, and the drama benefits from Weber's interest in understanding rather than demonizing the bully.",1
 Intricate and moving drama about life's struggles and near misses.,1
" In her second film, writer-director Julie Bertuccelli is sometimes partial to clumsy dialogue. But Gainsbourg and Davies, almost feral with her mass of untamed blond curls, make a memorable parent-child pair.",1
" A terribly disappointing, habitually mediocre feature, dissolving the potential insanity of the premise to make googly eyes with two characters who shouldn't be sent down the tunnel of love.",0
 The 3D images are crisp and engrossing. Let the field trips begin!,1
 [Jennifer Hudson] is the sole star.,0
" Predestination feels familiar for the first 10 minutes, then it goes places we've never been before.",1
 The worst film of Robert De Niro's entire career (or maybe anybody's). Get Zac Efron a new agent - fast.,0
" Those who step up to the box office window and request ""Doom"" will get what they asked for.",0
 [Cold War] was one of the best films of last year and it is easy to fall in love with.,1
" As good as the intentions of Instant Family may be, the movie itself is a muddle of incongruous tones...",0
" Long title. Waaay too long a movie. Other than that, it's flawless entertainment.",1
 Gigli pretends to be a sophisticated comedy of the sexes yet it's written with the adolescent gusto of a fifty-year-old who's finally discovered that a penis goes inside a vagina.,0
" What might have come alive on the page feels oddly sterile on the screen, as everything is put right there before us in microscopically hypervivid detail and our imaginations are denied the power to soar to their own heights.",0
 A noteworthy cast is squandered in this woefully absurd redemption story.,0
 The outcome is as predictable as the premise is outrageous in this crowd-pleasing 3D animated comedy.,0
 How can one take a movie seriously that doesn't take itself seriously?,0
" If -- for whatever incomprehensible reason -- you're searching for a movie with maximum ennui value, this is that movie.",0
" Dumb And Dumberer is like a punch line without a joke - confusing, unfunny, and ultimately worthless.",0
" Thank God for the owners, it ultimately says, who sometimes do the right thing. That's a perfectly fine idea, but our times could use something sharper.",0
" Audiences may find reliving their own travel experiences during On the Road, enjoying the pretty scenery between the occasional nap and restroom break.",0
" This documentary about the problems and limitations of vigilante justice includes some impressive hand-held camera work, indicating bravery during firefights south of the border, and stamina while climbing very rugged terrain along the border. ",1
" An orgy of hot babes, rugged men and blood-strewn weaponry, the picture has been made with giddy, people-pleasing aplomb.",1
" The Coens return to their darker, earlier days and Brolin and Bardem deliver terrific performances.",1
" Samberg's Conner swaggers through it all, but he never lets us forget he's just an overtattooed white guy riddled with self-doubt.",1
 Here is the starting-point of so much modern cinema.,1
 Anyone looking for a terrific summer popcorn movie should not hop on board.,0
 The progressively intriguing atmosphere is heightened by the inclusion of several standout sequences...,1
 A thrilling exercise in Grand Guignol -- so operatic in tone one can almost hear the arias during the flurry of memorable set pieces.,1
" Gentlemen is not in a league of its own, but in a league with too many others.",0
" Well-acted, well-made and well-intentioned, but not quite strong enough to gain the awards traction it would desire.",1
" The whole project feels workmanlike, an exercise in neither offending nor impressing.",0
" Xavier pauses to ask a lot of big questions, but the farcical turns of plot undermine any serious attempts to suggest answers.",0
" A film that will amaze the under-10 crowd and keep their parents distracted (and, surprisingly often, entertained) as well.",1
" This film nimbly straddles biography and ""Trek"" valentine (Adam is a longtime television director), but also recounts the fraught if ultimately devoted ties between Adam and Leonard.",1
" A beautiful, exciting and accurate portrayal of the ambivalence of human nature in hostile situations. [Full review in Spanish]",1
" Takes the vaguely supernatural conceit of films like Intacto and The Cooler and drains it of all fascination, putting it in service of one of the more dim-witted romantic comedies I've had to sit through in recent months.",0
 Ritchie handles his convoluted plot and frenetic pacing with elan and sprinkles it all with liberal doses of black humor and lots of quotable dialogue.,1
 An oddly unsettling compound of glorification and malice that whirls around and winds up nowhere.,0
" Boring in the extreme, lurching along in search of diversion before fitfully delivering what the customers presumably paid to see. ",0
" It's surprising how quickly the worst elements of the film began to stack up, and do their part to tear the whole thing down. ",0
" After all, it's not like the filmmakers got everything wrong. They just didn't get the right things right.",1
" It's definitely a worthy entry -- if not one of the best -- in the Conjuring universe of horror... Annabelle: Creation should be seen late at night, in the dark.",1
 ...unappealing and flat-out annoying.,0
" The film begins with a promise, but soon you'll realise it is slipping away.",0
" Downey's Stark/Iron Man steals the show because the actor is capable of making the tritest dialogue sound wonderfully witty, but the CGI effects are amazing and, despite its length, the film is very enjoyable.",1
" Shot a few months before the student riots in Paris of May 1968, if.... captures the rebelliousness and anti-authoritarianism of the time, while raising troubling questions about where it might all be leading, and what risked being lost.",1
" Disney's first-class, straight-faced, irony-free, live-action remake of its own 1950 animated classic is a delightful explosion of colour, costumes, virtue and snarling...a truly beautiful film.",1
" I kept hoping that Marshall would take off and soar, which it never quite does... but it tells its story well. ",1
" It's not only an amazing piece of animation, but an incredible work of science-fiction as well.",1
 Like a counterfeit handbag: It looks great but falls apart when you reach into it.,0
 Flat. Dull. Why was this made again?,0
" The City might be an interesting place to spend some time if a busy and chaotic story didn't keep getting in the way, and if we were allowed to hang out for a little while longer with Ethan Hawke and Rihanna.",0
" ""Irreplaceable You"" uses an assortment of slight incidents to impart a lesson that, from the outset, is patently obvious to everyone except the too-dim-to-be-believed person for whom it's intended.",0
 This film lovingly celebrates the wonders of technology that we now take for granted.,1
" With its smart script and an ultra-likeable cast, You Me and Dupree is funny and wacky with plenty of heart, shifting focus beyond expectations ... The best part is the way the relationships between the three central characters change.",1
" Borden's exhilarating collage-like story stages news reports, documentary sequences, and surveillance footage alongside tough action scenes and musical numbers; her violent vision is both ideologically complex and chilling.",1
" While you could lean back and nod along to Refn's posturing, the film plays more like an exercise in turn-of-the-Eighties nostalgia, a movie-length strong-silent swagger inspired by the art on a VHS box.",0
" The low-budget aesthetic was probably unavoidable, but a subject like the Holodomor demands something more than a TV-movie aesthetic and pitched battle scenes featuring a couple dozen combatants ...",0
" It has vision to spare, which is rare enough in the modern cinema, and it was made by a director clearly in love with his material, which is rarer. It is not the definitive version of the musical, but maybe we don't need a definitive version.",1
" The infected just seem to bite, spit blood, scream and repeat a little too much.",0
" A regretful dud, a fantasy without magic and very little heart and soul.",0
" If ""Goodbye to Language"" (the title must be ironic, right?) were to appear without Godard's name attached, how would it be received? That's the only really interesting question provoked.",0
 The strangest $125m ever spent by a major studio.,1
" Don't be fooled by the presence of Meryl Streep in the cast. This glum, inert psychological drama features little of her presence - and could have used much more.",0
" Kumiko, the Treasure Hunter pretty much succeeds as a work of magical realism.",1
" Despite the law of diminishing returns being firmly in effect, The LEGO Movie 2 is an entertaining sequel girded by spritely animation and game vocal performances.",1
" Far from a bad film, and at least two of its central trio of performances provide moments of disarming grace, but don't be surprised if a whiff of self-congratulation emanates from the screen.",1
" Grandma is a crowd-pleaser potent with Tomlin's DNA, from the razor-sharp wit in dialogue to the way the movie itself speaks to sometimes pointed, but necessary ends.",1
" An engrossing, timely film with some improvised dialogue and not a single professional actor that reveals much about hardships in Afghanistan.",1
" Peter Landesman strains to make Omalu's battles feel just and epic in scale, but the drama feels as doughy and shapeless as an athlete too long out of training.",0
 The best part is the interpretation of that excellent actress named Marion Cotillard. But it is not enough to stop Mal de Pierre to be mediocre. [Full review in spanish],0
 Illumination Entertainment has concocted an easy-to-like and easy-to-laugh animated feature for mostly smaller viewers.,1
" Love it or loathe it, Ma is truly like nothing you've seen before. Good to know that cinema can still support such fresh, forward-thinking visions.",1
" Taylor suggests our obsession with technology can be dangerous but never develops the premise. His loopy screenplay bravely treads into taboo territory, but falls more toward shock and exploitation than perverse fun and enlightened truth.",0
" The Lubitsch Touch is clearly here. Colorful, tongue firmly in cheek comedy-fantasy.",1
" Some consider The Passenger a classic, which leads me to believe there are also people who enjoy waiting for trains that will probably never arrive.",0
" ""Bridge of Spies"" is another in a long line of films, based on actual events, where the outcome is either well known or easily predicted. Yet it still manages to hold us firmly in its grasp. ",1
" Endless implausibility, cheesy dialogue, and the inert personalities of its charisma-zapped leads conspire to doom this chilly magical mailbox love sham. Nice soundtrack, though.",0
" The movie could have been much improved by slicing a few frames from each shot, and reining in Rust's weirdness just a bit%u2014so as to not contribute to the lumbering, hallucinogenic feel of his initial characterization.",0
" Considering the deep bench of A-list talent involved, Ridley Scott's new Southwestern noir, The Counselor, is a jaw-dropping misfire.",0
" Did the film reels for The Man arrive at theaters with a white label with a blue stripe and the words ""action comedy"" in block letters?",0
" The fast-paced, spectacular conclusion ties the final knot in the narrative thread of this spellbinding series.",1
 Rather predictable but slick entertainment.,0
" An uproarious time was had by all, seemingly, on set. But there's not much of a party here for the rest of us.",0
" The Rachel Divide doesn't have an answer for whether what Dolezal did was misguided or poisonous. However, the film does shed light on the sea of outrage and humiliation this scandal has caused.",1
" That the movie is even the least bit coherent is a major victory for the director, who somehow manages to fashion an arc of turmoil, suffering, and awakening without completely dissolving into his happy place: hysterics.",1
" The romantic trials of two wealthy, good-looking people, whose only barriers to happiness are their own petty insecurities, become tedious, and it's not helped by some stilted dialogue and awkward, mannered performances.",0
" Keaton perfectly channels his live-wire energy into Kroc, a man who could make the introduction of wax lining into paper cups sound revolutionary while operating on only four hours of sleep.",1
" The bright spot in this boggy botched mess is Amy Adams, a fine and always interesting actress who sparkles and shines here despite the stilted storyline, preposterous improbabilities and an artificially sweetened storybook ending.",0
" This is a B-movie dressed up to look like something deeper, although that doesn't negate its potential to entertain.",1
" Lawrence ... thrives here, but even her skill and determination can't stabilize a film that goes off in any number of directions and rarely feels confident about the kind of story it wants to be telling.",0
" It's The Cannonball Run minus Dom DeLuise! But, it turns out Dom DeLuise is the key to that whole formula working. Who knew? ",0
" Those like myself who admire auteur-driven filmmaking can celebrate with the release of ""The Grand Budapest Hotel,"" the best movie of 2014 at this early stage, and perhaps likely to remain so for some time to come.",1
" There are two stories sharing the screen in Suburbicon. Like the characters in the film, they make very poor neighbors.",0
 You may find your McDonald's burger distasteful for a whole new reason after watching The Founder. ,0
 The structure is so ill-conceived that most of the final half-hour gets devoted to the characters reading handwritten notes that fill in all the plot holes.,0
" It's a stunner. Unlike many other romantic comedies of recent years, it's actually funny and actually romantic -- heartbreakingly so, since there's no ""happily ever after"" part. ",1
 It's all noise and motion that blurs the action to the point of incomprehensibility.,0
" You'll wish you could project yourself into a different entertainment dimension while slogging through ""Astral.""",0
" Rather than an epic continuation of Jackson's Middle-earth obsession, the film seems more like the work of a man driving around a multilevel parking garage without being able to find the exit.",0
" Like the man with a hammer to whom every problem looks like a nail, to Nolan and Goyer, every superhero universe apparently looks like Gotham City.",0
" A badly animated, dispassionate and irresolute mess.",0
 It's a tremendous expose into this disturbing and unconscionable institution.,1
" Although this is just more of the same old same, Halloween 4 is directed with some skill by B-movie specialist Dwight H. Little.",0
 Of all of the Marvel franchises Thor always felt the most difficult to pull off (he is a virtually indestructible God after all) but here it all ties together rather well.,1
" The stunningly violent Dredd 3D strips out pretense of satire, a crucial element of the British comic.",0
 Certainly one of the weirdest movies at this year's festival...,0
" The frustrating Anderson is improving, and he may one day shed the collegiate hipster aura that infuses his work.",1
" ""A Bag of Marbles"" (""Un sac de billes"") turns Nazi-occupied France into an obstacle course for two young Jewish boys on the run, and their plight into slickly sentimental thriller material for all of us.",0
" If the film and its subject both tend to be assiduously apolitical, Shut Up still reminds us time and again that Shane Koyczan means something to a lot of good people.",1
" It's called ""The November Man,"" but it's really just another forgettable August release.",0
 This is the movie Diane English fought to get made the last 15 years?,0
 Kevin Smith tries to redeem a filthy frolic with a late blooming love story,0
 Believe the hype: Gravity is as jaw-droppingly spectacular as you've heard - magnificent from a technical perspective but also a marvel of controlled acting and precise tone. ,1
" The premise is promising all right, but it's a movie over-stuffed with talk and actors with a glazed look as though they too aren't sure of what they're doing.",0
" The Hallmark crowd will eat it up. But as for me, I'm not buying it.",0
 Unrolls like a perfect storm of focus-grouped situations and joke-writing by committee.,0
" The ball is coming. It's a 'night of well-mannered frivolity,' as Maggie Smith puts it, 'much like the splendidly impetuous time I had with Harry Hamlin in Clash of the Titans.'",1
" Confronted with such effects, the actors make not the slightest effort to appear terrified, amazed or sometimes even mildly concerned. Some might consider that a weakness. I suspect it is more of a deliberate choice, and I say I enjoyed it.",1
" More thriller than horror flick, this could even be viewed as a really dark comedy.",0
" When We First Met is a joyless, 90-minute slog that tries to split the difference between cutesy and crude, and subsequently accomplishes neither. ",0
" The last fifth of ""Fifth"" is pretty unsatisfying. But the rest of it is tense, intelligent fun.",1
" How strange to make a film about such a person yet turn them into an absence at the heart of it, in favour of a narrative that accentuates their powerlessness.",0
" At its best, If Beale Street Could Talk is lovely cinematic poetry, but the film is rarely at its best.",1
 To say that the new film is a step above its predecessor isn't saying much at all.,0
" Tame and too hopeful by today's standards, but Kazan's message drama was important in 1947, representing one of the first time that the word Jew was explicity used in a Hollywood picture.",1
 A head-scratcher.,0
 Feels pretty low-rent despite the amazing CGI.,0
 The Hangover with a hangover.,0
" Stenberg is great, and Regina Hall and, particularly, Russell Hornsby are terrific as her parents in a film that may be a little contrived and formulaic at times but should still be compulsory viewing in schools and police stations. ",1
 The retention of the style of the book and its settings merges with a cinematic story more focused on buildup than execution.,0
" Breezy docu examines benefits, dangers of social media site.",1
" Working from a screenplay that he co-wrote with Stephen Chin and Jason Smilovic, Phillips delivers a film that raises provocative questions about the economic imperatives of war while masquerading as a buddy comedy.",1
" Routh is delightful... he looks and sounds so much like poor departed Christopher Reeve that it's a bit eerie. But he's his own charming self, too, with a sense of vulnerability that is at once sweeter and edgier than Reeve's was.",1
" It still brings the superhero-noir murder mystery very much to life, which is more than most fans -- or anyone -- could have hoped for.",1
 A curiously sour movie in its amused contempt for this fatuous family.,0
" Neither George Hickenlooper's direction nor Captain Mauzer's screenplay is particularly compelling, presenting Warhol's world in predictable, cartoonish fashion.",0
" Murky, confounding but engrossing thriller.",1
" Carell and company turn in uniformly terrific performances, with the screenplay by Linklater switching between unbearably poignant and laugh-out-loud funny.",1
" What a welcome surprise to find that Creed is so good, so satisfying that it gives Rocky -- and up-by-the-bootstraps sagas, in general -- a good name again.",1
" There's nothing even Ms. Streep's craft and resourcefulness can do to make this cold, humorless woman of iron likeable, and the whole thing is too dry to sustain so much screen time.",0
" To tell a tale, of epic scale, with Ridley Scott again. And if you should moan, he'll beat you with a phone. Russell Crowe. Russell Crowe. Russell Crooowe.",1
 The Amazing Spider-Man is fun but by no means does it live up to its hype.,1
" rasinski is sort of a low-grade Jimmy Stewart as a comic/dramatic actor. He's also, obviously now, a director other actors are delighted to work for.",1
" A shambles...a movie you might appreciate for its unwillingness to turn your stomach, but that won't raise many pleasurable goosebumps either.",0
" Right from the start, Thor: Ragnarok feels different than its predecessors (Thor and Thor: The Dark World), more comedic in tone and lighter in palette. ",1
 Never shows enough passion to be interestingly bad.,0
" Having hooked us, it leaves us looking for complexity where there is none.",0
" The Farrellys have always danced along the tightrope between funny-disgusting and just plain gross in There's Something About Mary and Shallow Hal. If the ratio was about 50-50 at the best of times, it's now 30-70 in favor of crassness.",0
 A group of true believers in the American cause in the Afghanistan war and what happens to one of them when he comes home injured. ,1
" It stinks. . .and yet. . .I'm glad I saw 'The Host,' and more so than just as an anthropological study",0
" As a self-aware guilty pleasure, ""The Belko Experiment"" may not quite seize greatness, but it does give it a playful squeeze.",1
 It's dispiriting to see [Guccione] subjected to this paint-by-numbers biographical documentary.,0
 emphasizes emotional restraint and understatement,1
 Suitably energetic but thoroughly egotistical.,1
" It's like we're stuck in stasis, the constant repetition of actions lowering the stakes they once possessed until their culmination loses all impact.",0
" At the end of the day, The Thing is a rather average movie that does enjoy a few moments of greatness but ultimately leaves no lasting impression on you by the time the credits start rolling.",0
" Wes Anderson's overly considered cinematic world has never felt so expansive, enveloping, and infectiously fun.",1
" If Ishtar has a personal stamp, it's not in what it has to say about Reagan-era militarism, but in what it has to say about collaboration, and how well-meaning people can goose each other to greatness-and folly.",1
" What Ms. Tragos succeeds in illustrating is that if you take away the signs and listen to the stories, there is little difference between women on opposite sides of the debate - at least in the region she covers.",1
 Not for the supremely self-aware and exacting Springsteen the routine fare of the jukebox musical or the gaudy biopic.,1
 Don't be surprised to see Pitt in the best-actor Oscar race come the new year.,1
 I found one vital piece of 'Nim's Island' to be ridiculous and the entirety to be only marginally successful.,0
" A funny, if hardly revolutionary, new entry in the teen sex comedy genre.",1
" All-talk, no-action superhero flick is a dull, drab mess of shallow plots, dull characters and bland effects.",0
 My Nazi Legacy becomes horribly gripping.,1
 The Iron Mans have always innately had the superhero secret formula ... but this instalment is even funnier and more thrillingly action-packed than its predecessors.,1
" It's not exactly ambitious, but Struck by Lightning is a noble failure, with individual elements more interesting than the strangled, distracted whole. ",0
" The superb cinematography and art direction deserve praise, but they could shorten the middle part of the story.",1
 Green's movie urges us to delve beneath the headlines and slogans and face the nature of injustice in our dysfunctional society.,1
" Doesn't tell us all that much, but full of loving grace, nonetheless. A teenage dream, indeed.",1
" ... plenty of twists, turns and pleasant surprises to hold an audience rapt over the two-and-a-half-hour running time.",1
" The Sox won the World Series. Rarely have filmmakers had a more wildly improbable happy ending forced on them. Well, you need all the help you can get, divine or otherwise, when your two stars -- Drew Barrymore and Jimmy Fallon -- have no chemistry.",0
" Few movies of any era offer so much varied food for thought, cinematically and politically. Its new restoration is a major motion-picture event.",1
" Widows is filled with wild beauty, heart-thumping grotesquerie and even some good ol' soapy treachery.",1
 Cameron Diaz looks like she's having a blast in her best role in years. ,1
" Yes, it's really silly. And no, you won't remember a thing about it the second it's over. But adults looking for fast-moving, nonviolent fun that kids might actually enjoy could do a lot worse.",0
" With the talent involved, it's not unreasonable to expect something better. It's not me, raunch-com: it's you. ",1
" Newell retains the core elements of the story and key characters as well as the authentic elements of the period, but still manages to make the film a fresh experience",1
 Maybe what goes on in Vegas really should stay in Vegas.,0
 The Nun has exactly the kind of gothic flavor you are looking for in a contemporary horror film.,1
" Though conventional in many respects, it feels like no other boxing film ever made, due largely to Eastwood's unmistakable presence on both sides of the camera.",1
 The film celebrates youth culture without offering much in the way of critique.,0
" It's not exactly sophisticated aesthetically or thematically, being another skeptical morality play on the dangers of biotechnological advancements that seek to erase our humanity, but Upgrade is quite a likable bit of pulp.",1
" Though writer-director Fallentine is intrigued with bygone ways, his film isn't awash in nostalgia; the elegiac feeling is pierced with glimpses of gritty social realities and the quirks of personal drive.",1
" It aint easy walkin' into a force like Cash's life-shoes. But, Phoenix, Witherspoon and Mangold done did good...",1
 October is the most ambitious collaboration yet between director Shoojit Sircar and screenwriter Juhi Chaturvedi.,1
 This murky psychological horror effort is not likely to inspire a return.,0
" Like many of Scott's latter-day films, The Martian is engaging to a degree but seems flimsier the more you think about it.",0
" essential 80s, and it's glorious in that respect",1
" Being a Die Hard riff is fine, but even among Die Hard riffs this isn't a very clever or interesting one. ",0
